Panel Name,Panel ID,Version Number,Gene Name,Gene Status
VACTERL-like phenotypes,553f9598bb5a1616e5ed45ae,1.6,SHH,Red
VACTERL-like phenotypes,553f9598bb5a1616e5ed45ae,1.6,SOX9,Red
VACTERL-like phenotypes,553f9598bb5a1616e5ed45ae,1.6,TBX15,Red
VACTERL-like phenotypes,553f9598bb5a1616e5ed45ae,1.6,THPO,Red
VACTERL-like phenotypes,553f9598bb5a1616e5ed45ae,1.6,TP63,Red
VACTERL-like phenotypes,553f9598bb5a1616e5ed45ae,1.6,WNT3,Red
VACTERL-like phenotypes,553f9598bb5a1616e5ed45ae,1.6,WNT7A,Red
"Erythropoietic protoporphyria, mild variant",553f9599bb5a1616e5ed45af,1.1,ALAS2,Green
"Erythropoietic protoporphyria, mild variant",553f9599bb5a1616e5ed45af,1.1,FECH,Green
Hydroa vacciniforme,553f9599bb5a1616e5ed45b0,1.1,UVSSA,Green
Hydroa vacciniforme,553f9599bb5a1616e5ed45b0,1.1,ERCC6,Red
Hydroa vacciniforme,553f9599bb5a1616e5ed45b0,1.1,ERCC8,Red
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,FH,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,MAX,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,MEN1,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,NF1,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,PRKAR1A,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,RET,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,SDHA,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,SDHAF2,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,SDHB,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,SDHC,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,SDHD,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,TMEM127,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,VHL,Green
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,CDC73,Red
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,CDKN1B,Red
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,GDNF,Red
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,KIF1B,Red
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,MDH2,Red
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,PTEN,Red
Neuro-endocrine Tumours- PCC and PGL,553f9599bb5a1616e5ed45b1,1.1,TP53,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ADAR,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ADCY5,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ANO3,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,APTX,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ATM,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ATP13A2,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ATP1A3,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ATP7B,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,C19orf12,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,CHMP2B,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,COASY,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,CP,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,CSTB,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,DCAF17,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,FA2H,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,FBXO7,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,FTL,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,GCH1,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,KMT2B,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,MECR,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PANK2,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PARK2,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PINK1,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PLA2G6,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PNKD,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PRKRA,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PRRT2,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SGCE,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SLC2A1,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SLC30A10,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SLC6A3,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SPR,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SYNJ1,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,TH,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,THAP1,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,TOR1A,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,TUBB4A,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,VAC14,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,VPS13A,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,WDR45,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,WDR73,Green
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,CIZ1,Amber
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,GNAL,Amber
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,TAF1,Amber
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ACTB,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,AFG3L2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,AP1S2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ARSA,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ARX,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ATP1A2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,AUH,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,BCAP31,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,CACNA1A,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,CYP27A1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,DCTN1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,DDC,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,DLAT,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,DRD2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,DRD5,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,EARS2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,ERCC6,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,FASTKD2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,FOXG1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,FOXRED1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,GAMT,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,GCDH,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,HPRT1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,KCNQ2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,L2HGDH,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,MAT1A,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,MCOLN1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,MMADHC,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,MPV17,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,MR1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,MT-ND6,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,NPC2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PARK7,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PDGFRB,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PDHX,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PLP1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PNPT1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PSEN1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PTEN,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,PTS,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,QDPR,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,RNASEH2A,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,RNASEH2B,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,RNASEH2C,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SAMHD1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SCP2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SDHAF1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SERAC1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SLC19A3,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SLC20A2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SLC39A14,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SLC46A1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SUCLA2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,SUOX,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,TIMM8A,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,TPK1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,TREM2,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,TREX1,Red
Early onset dystonia,553f95c9bb5a1616e5ed45bf,1.30,VPS37A,Red
Severe multi-system atopic disease with high IgE,553f95d0bb5a1616e5ed45c1,1.2,DOCK8,Green
Severe multi-system atopic disease with high IgE,553f95d0bb5a1616e5ed45c1,1.2,PGM3,Green
Severe multi-system atopic disease with high IgE,553f95d0bb5a1616e5ed45c1,1.2,SPINK5,Green
Severe multi-system atopic disease with high IgE,553f95d0bb5a1616e5ed45c1,1.2,STAT3,Green
Severe multi-system atopic disease with high IgE,553f95d0bb5a1616e5ed45c1,1.2,IL21R,Red
Severe multi-system atopic disease with high IgE,553f95d0bb5a1616e5ed45c1,1.2,PLA2G7,Red
Severe multi-system atopic disease with high IgE,553f95d0bb5a1616e5ed45c1,1.2,TYK2,Red
Severe multi-system atopic disease with high IgE,553f95d0bb5a1616e5ed45c1,1.2,CARD11,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,ACO2,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,MFN2,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,MT-ATP6,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,MT-ND1,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,MT-ND4,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,MT-ND6,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,NR2F1,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,OPA1,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,OPA3,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,RTN4IP1,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,WFS1,Green
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,GP1BA,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,LYST,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,OPA2,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,OPA4,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,OPA5,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,OPA6,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,OPA8,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,SPG7,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,TIMM8A,Red
Inherited optic neuropathies,553f95e2bb5a1616e5ed45c8,1.2,TMEM126A,Red
Classical tuberous sclerosis,553f968cbb5a1616e5ed45cc,1.1,TSC1,Green
Classical tuberous sclerosis,553f968cbb5a1616e5ed45cc,1.1,TSC2,Green
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,COL9A2,Green
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,COL9A3,Green
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,COMP,Green
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,MATN3,Green
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,SLC26A2,Green
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,CHST3,Red
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,COL11A2,Red
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,COL2A1,Red
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,COL9A1,Red
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,EIF2AK3,Red
Multiple Epiphyseal Dysplasia,553f968cbb5a1616e5ed45cd,1.1,TRAPPC2,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,ACE,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,ACTG2,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,AGT,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,AGTR1,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,CHD7,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,DSTYK,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,EYA1,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,FRAS1,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,FREM1,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,FREM2,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,GATA3,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,GLI3,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,GRIP1,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,HNF1B,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,HPSE2,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,ITGA8,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,KAL1,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,LRIG2,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,NPHP3,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,PAX2,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,REN,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,RET,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,RPGRIP1L,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,RRM2B,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,SALL1,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,SIX5,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,TBX18,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,TRAP1,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,VPS33B,Green
CAKUT,553f9696bb5a1616e5ed45d1,1.2,ACTA2,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,BICC1,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,BMP4,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,BSND,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,CHRM3,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,COX10,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,DLG3,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,FOXC1,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,FOXC2,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,GDNF,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,GREM1,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,HCN3,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,KIT,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,MUC1,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,MYH11,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,NEK8,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,OCRL,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,ROBO2,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,SHH,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,SIX1,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,SLIT2,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,SMARCA4,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,SOX17,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,SPRY1,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,TNXB,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,TSHZ3,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,UMOD,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,UPK2,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,UPK3A,Red
CAKUT,553f9696bb5a1616e5ed45d1,1.2,VIPAS39,Red
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,CHD7,Green
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,EFTUD2,Green
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,FAM20C,Green
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,FGFR2,Green
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,FGFR3,Green
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,FOXE1,Green
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,SPINT2,Green
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,TXNL4A,Green
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,PTPN14,Red
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,SALL4,Red
Choanal atresia,553f9697bb5a1616e5ed45d3,1.6,SEMA3E,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,CUL3,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,CYP11B1,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,CYP11B2,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,CYP17A1,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,HSD11B2,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,KCNJ5,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,KLHL3,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,NR3C1,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,NR3C2,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,SCNN1B,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,SCNN1G,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,WNK1,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,WNK4,Green
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,AGT,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,AGTR1,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,BMPR2,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,CAV1,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,CPS1,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,CYP21A2,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,KCNK3,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,PNMT,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,PTGIS,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,SARS2,Red
Extreme early-onset hypertension,553f9697bb5a1616e5ed45d4,1.2,SMAD9,Red
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,ANKRD11,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,BLM,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,BRAF,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CBL,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CCDC8,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CDC6,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CDKN1C,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CDT1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CENPJ,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CHD7,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CREBBP,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CRIPT,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,CUL7,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,DHCR7,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,EP300,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,ERCC6,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,ERCC8,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCA,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCB,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCC,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCD2,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCE,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCF,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCG,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCI,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FANCL,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FGD1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FGF8,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,FGFR1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,GH1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,GHR,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,GHRHR,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,GLI2,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,GLI3,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,HDAC8,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,HESX1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,HRAS,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,IGF1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,IGF1R,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,IGFALS,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,INSR,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,KDM6A,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,KMT2D,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,KRAS,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,LHX3,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,LHX4,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,LIG4,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,MAP2K1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,MAP2K2,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,NBN,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,NIPBL,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,NRAS,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,OBSL1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,ORC1,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,ORC4,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,ORC6,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,OTX2,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,PAPPA2,Green
IUGR and IGF abnormalities,553f9744bb5a1616e5ed45e8,1.7,PCNT,Green
